id,ekegusii,kiswahili,english,source,source_url,source_type
15356,"Omosabibu oyio ogakinia chinsagia chinkong’u, chiaisanete gokorwa chinyimbo chi’abagambi. Ritina riaye rigatambea gochia igoro ase egati ye chinsagia chiaye chinyinge mono. Omote oyio okarorekana gochia aare ore ritutu rinene.",,"Its branches were strong, fit for a ruler's scepter. It towered high above the thick foliage, conspicuous for its height and for its many branches.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15357,"Amato aye nigo arenge amaya, na amatunda aye nigo arenge amange; ase omote oria endagera nao yarenge goisanekia abanto bonsi. Ching’iti chi’orosana nao chiare konyora ekiriri chigokenderera inse yaye, ne chinyoni chikaba chikomenya ime ase chinsagia chiaye, na kera egetongwa kere moyo gekanyora endagera yaye korwao.",,"Its leaves were beautiful, its fruit abundant, and on it was food for all. Under it the beasts of the field found shelter, and the birds of the air lived in its branches; from it every creature was fed.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15358,"Amagoro aye nigo aroisetigwe korwa ase ebioma, na ebisanyi bi’amagoro nigo biarenge ekeng’ese ki’ebioma, na ekeng’ese ki’amaroba.",,"its legs of iron, its feet partly of iron and partly of baked clay.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15359,"Igo enga buna omonto ore kogenda ense eng’ao konya otigire enyomba yaye, oeire abasomba baye okobua, na kera omonto emeremo yaye; agachika omorendi bw’egesieri arende.",,"It's like a man going away: He leaves his house and puts his servants in charge, each with his assigned task, and tells the one at the door to keep watch.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15360,"Ebibao biaye, na egesoero kiaye, na emegwekano eria y’emekendo, bionsi ebio nigo biareng’aine na biria bi’oboagacho bware geita kiarochie moocha. Ekeriinero kiare nebitambokero bitano na bibere nkiarengeo kiare koriinerwa gochiao, na egesona kiaye nigo kiarenge ime y’oboagacho obwo.",,"Its openings, its portico and its palm tree decorations had the same measurements as those of the gate facing east. Seven steps led up to it, with its portico opposite them.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15361,"Egesona kiaye kiarochie ase eraaro ya isiko, na emegwekano y’emekendo nigo yachabeire ase chisiiro chiaye, na ekeriinero kiaye nigo kiarenge nebitambokero bitano na bitato biare koriinerwa gochiao.",,"Its portico faced the outer court; palm trees decorated its jambs, and eight steps led up to it.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15362,"Egesona kiaye nigo kiarochie ase eraaro ya isiko, na emegwekano y’emekendo nigo yachabeire ase chisiiro chiaye chiarenge ase chinsemo ibere, na ekeriinero kiaye nigo kiarenge nebitambokero bitano na bitato biare koriinerwa gochiao.",,"Its portico faced the outer court; palm trees decorated the jambs on either side, and eight steps led up to it.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15363,"Chisiiro chiaye nigo chiarochie ase eraaro ya isiko, na emegwekano y’emekendo nigo yachabeire ase chisiiro chiria chiarenge ase chinsemo ibere, na ekeriinero kiaye nigo kiarenge nebitambokero bitano na bitato biare koriinerwa gochiao.",,"Its portico faced the outer court; palm trees decorated the jambs on either side, and eight steps led up to it.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15364,"Amatenenerio aye nigo aroiseirie chifeta, na ekiegeko kiaye nigo kiaroiseirie chitahabu; egeikaransero kiaye nigo giatubire negetambaa kemonyinga. Abakungu ba Yerusalemu nigo bagechaberete ime, bare nomoyo bw’ogwancha.",,"Its posts he made of silver, its base of gold. Its seat was upholstered with purple, its interior lovingly inlaid by the daughters of Jerusalem.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15365,"Emeri y’omote oyio neisa kogota ime ase riroba, na egetugi kiaye nkegote gesire ime ase riroba,",,"Its roots may grow old in the ground and its stump die in the soil,",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15366,"Orokini rw’okobwataneria egesibao ekio amo robe rw’egetambaa keria ki’egesibao, keroisirie korwa ase chiusi chie chitahabu, na echi’amarionya chire buru, ne chimonyinga, ne chimbariri, amo nechi’egatani engiya chisisire.",,"Its skillfully woven waistband is to be like it-- of one piece with the ephod and made with gold, and with blue, purple and scarlet yarn, and with finely twisted linen.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15367,"Orokini rw’okobwataneria egesibao rokaroisigwa rw’egetambaa keria ki’egesibao keroisirie korwa ase chiusi chi’etahabu, na echi’amarionya chire buru, ne chimonyinga, ne chimbariri, amo nechi’egatani engiya chisisire. Bionsi bigakoreka buna Omonene konya achikire Musa.",,"Its skillfully woven waistband was like it-- of one piece with the ephod and made with gold, and with blue, purple and scarlet yarn, and with finely twisted linen, as the LORD commanded Moses.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15368,"Bakanyora Ekerubo Ekiomo goikera orooche rwa Yorodan. Orwo rokaba orobebe rwabo rwa bosongo, korwa ase enyancha ya Kinereti, ensemo ya sugusu, goika enyancha y’Ekerubo Ekiomo, nero Enyancha y’Omonyo, ensemo ya irianyi inse y’ebitirimboko bia Pisiga, ensemo ya moocha.",,"Its western border was the Jordan in the Arabah, from Kinnereth to the Sea of the Arabah (the Salt Sea), below the slopes of Pisgah.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15369,Ebinachi ne chindogio chiaye biroisigwe korwa ase chitahabu chichenire.,,Its wick trimmers and trays are to be of pure gold.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15370,"Enyomba eyio nigo yarenge nebibao bire ase chindwaro isato, kera ekebao kerigereretie ekende.",,"Its windows were placed high in sets of three, facing each other.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15371,"Jaala, Darkon, Giddel,",,"Yaala, na Darikoni, na Gideli;",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15372,"Yaresia na Elija, na Sikiri; aba nigo barenge abana abamura ba Yerohamu.",,"Jaareshiah, Elijah and Zicri were the sons of Jeroham.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15373,"Yabesi akarangeria Nyasae bw’Abaisraeli, akabora, “Onye aye ndiria kwarenge gonsesenia naende ogareyie obomenyo bwane, naende okoboko kwao kobe amo nainche, na ondende korwa ase obororo tibobaisa gonkora bobe.” Nyasae akamwanchera aya aganetie.",,"Jabez cried out to the God of Israel, ""Oh, that you would bless me and enlarge my territory! Let your hand be with me, and keep me from harm so that I will be free from pain."" And God granted his request.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15374,"Yabesi nigo arenge namasikani amanene kobua abamura bamwabo. Ng’ina akamoroka Yabesi, ekiagera amoiborete ase obororo.",,"Jabez was more honorable than his brothers. His mother had named him Jabez, saying, ""I gave birth to him in pain.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15375,"Jacob also went on his way, and the angels of God met him.",,"Erio Yakobo akagenderera norogendo rwaye, bakaumerana nabamalaika ba Nyasae.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15376,"Yakobo amo nabwo bonsi barenge nere bagaika Lusu, noro Beteli, ase ense ya Kanani.",,"Jacob and all the people with him came to Luz (that is, Bethel) in the land of Canaan.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15377,"Yakobo akamoiraneria, akamotebia, “Nigo nobcete, nkarengereria ng’a nobaise kong’ura abana bao abasubati.",,"Jacob answered Laban, ""I was afraid, because I thought you would take your daughters away from me by force.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15378,"Yakobo akababoria, “Baminto, ng’ai seino?” Bakamoiraneria, “Seito naiga Harani.”",,"Jacob asked the shepherds, ""My brothers, where are you from?"" ""We're from Haran,"" they replied.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15379,"Yakobo akabea Raeli mono, akamoboria, “Inee! Ninche inde ribaga ria Nyasae, oyogotangete tikwanyora abana?”",,"Jacob became angry with her and said, ""Am I in the place of God, who has kept you from having children?""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15380,Igo Yakobo akaroka aase aria Nyasae akwanerete nere Beteli.,,Jacob called the place where God had talked with him Bethel.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15381,"Yakobo agaika ase omochie o Isaka ise aaria Mamure, ang’e na Kiriati‐Ariba, nao Heburoni, agwo ase Ibrahimu na Isaka bamenyete buna abamenyi.",,"Jacob came home to his father Isaac in Mamre, near Kiriath Arba (that is, Hebron), where Abraham and Isaac had stayed.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15382,"Yakobo nigo atamete gochia ase ense y’Aramu, ere Israeli agakora emeremo ase okonyora omokungu, ee, akarisia ching’ondi ase okonyora omokungu.",,"Jacob fled to the country of Aram; Israel served to get a wife, and to pay for her he tended sheep.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15383,"Ekero Labani aikeereire Yakobo ang’e, Yakobo nere konya otenenirie eema yaye agwo ase ebitunwa bia Gileadi. Labani nere amo nabamwabo bagatenenia chiema chiabo agwo.",,"Jacob had pitched his tent in the hill country of Gilead when Laban overtook him, and Laban and his relatives camped there too.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15384,"Bono Yakobo akaigwa aya basinto ba Labani bagoteba ng’a, “Yakobo oirire enibo yonsi ya tata; na ase enibo ya tata onyorire obotenenku obwo bwonsi abwate.”",,"Jacob heard that Laban's sons were saying, ""Jacob has taken everything our father owned and has gained all this wealth from what belonged to our father.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15385,"Jacob lay with Rachel also, and he loved Rachel more than Leah. And he worked for Laban another seven years.",,Yakobo akaba na Raeli; agancha Raeli mono kobua Lea. Erio Yakobo agakorera Labani emiaka etano na ebere ende.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15386,Yakobo akaimoka korwa Beeri‐Seba kogenda Harani.,,Jacob left Beersheba and set out for Haran.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15387,"Yakobo akamenya ase ense ya Misiri emiaka ikomi, na etano na ebere. Ase igo agakoora emiaka rigana erimo, na emerongo ene, na etano na ebere (147) ase obogima bwaye.",,"Jacob lived in Egypt seventeen years, and the years of his life were a hundred and forty-seven.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15388,"Yakobo akaba okomenya ase ense eyio ise amenyete buna omomenyi, ense y’Abakanani.",,"Jacob lived in the land where his father had stayed, the land of Canaan.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15389,"Yakobo akaimokia amaiso aye, akarigereria, akarora Esau ogocha amo nabanto amagana ane. Erio agaatanana abana, akaa kera omokungu abaye, Lea, na Raeli, na abakungu baria babere abasomba.",,"Jacob looked up and there was Esau, coming with his four hundred men; so he divided the children among Leah, Rachel and the two maidservants.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
